url_path,views_total,views_unique
/maziggy/bambuddy,4862,2518
/maziggy/bambuddy/issues,1740,413
/maziggy/bambuddy/releases,501,261
/maziggy/bambuddy/pulls,313,129
/maziggy/bambuddy/blob/main/docker-compose.yml,196,107
/maziggy/bambuddy/releases/tag/v0.2.4.1,161,129
/maziggy/bambuddy/releases/tag/v0.2.4.2,138,103
/maziggy/bambuddy/tree/main/slicer-api,131,73
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,124,118
/maziggy/bambuddy/releases/tag/v0.2.4.3,112,88
